id,first_name,last_name,email,gender,ip_address,homeowner,income,show_date,purchases,avg,success_rate
679,James,Ward,jwardiu@wikia.com,Male,25.234.104.225,true,$712.95,1/14/2016,5947,57.7,76.35%
680,Sarah,Graham,sgrahamiv@quantcast.com,Female,116.163.35.218,true,$118.99,1/8/2016,2748,98.11,15.89%
681,Shawn,Ward,swardiw@cam.ac.uk,Male,152.208.241.168,true,$3.97,10/28/2015,7290,73.07,88.87%
682,Kelly,Hanson,khansonix@disqus.com,Female,130.255.227.6,false,$108.53,8/20/2015,1478,18.55,72.7%
683,Carlos,Nichols,cnicholsiy@youtu.be,Male,6.25.209.115,true,$598.91,10/7/2015,1527,90.64,71.26%
684,Kathryn,Ruiz,kruiziz@sogou.com,Female,7.74.64.193,false,$828.86,8/8/2015,598,41.55,1.81%
685,Randy,Thompson,rthompsonj0@alibaba.com,Male,173.154.175.113,false,$878.54,9/10/2015,3628,62.05,71.0%
686,Diana,Franklin,dfranklinj1@shareasale.com,Female,74.38.146.165,true,$863.29,8/20/2015,570,98.82,32.68%
687,Janet,Fields,jfieldsj2@who.int,Female,242.208.28.63,true,$185.26,9/1/2015,6000,24.44,15.78%
688,Beverly,Kelley,bkelleyj3@devhub.com,Female,77.209.15.10,true,$426.85,7/21/2015,6097,64.3,93.89%
689,Anna,Harrison,aharrisonj4@smugmug.com,Female,224.131.199.96,true,$755.57,7/15/2015,8133,28.28,78.24%
690,Matthew,Medina,mmedinaj5@mit.edu,Male,203.236.213.216,false,$339.11,3/13/2016,8596,61.66,1.35%
691,Raymond,Peterson,rpetersonj6@eepurl.com,Male,120.82.249.12,false,$689.64,11/14/2015,4872,38.46,22.29%
692,Mildred,Ford,mfordj7@mapy.cz,Female,68.124.183.207,true,$181.80,9/14/2015,3005,4.53,67.01%
693,Cheryl,White,cwhitej8@flickr.com,Female,24.199.186.208,false,$853.57,5/17/2015,7903,45.85,2.7%
694,Brian,Nichols,bnicholsj9@parallels.com,Male,218.250.97.101,false,$946.57,4/30/2015,8853,22.5,24.88%
695,Ashley,Perry,aperryja@naver.com,Female,158.239.215.157,false,$573.40,7/31/2015,6369,25.55,13.02%
696,Carl,Scott,cscottjb@dot.gov,Male,158.26.42.180,false,$817.61,3/10/2016,2118,2.43,53.45%
697,Kevin,Green,kgreenjc@drupal.org,Male,238.251.242.234,true,$664.45,4/20/2015,1090,95.74,46.22%
698,Daniel,Medina,dmedinajd@chronoengine.com,Male,151.139.2.102,false,$179.44,5/19/2015,8137,91.12,76.24%
699,Phillip,White,pwhiteje@weibo.com,Male,116.191.130.160,false,$67.80,2/19/2016,7257,34.3,83.3%
700,Katherine,Powell,kpowelljf@amazon.de,Female,4.238.19.227,true,$792.72,8/22/2015,7517,34.34,62.28%
701,Bruce,Price,bpricejg@mysql.com,Male,134.24.122.248,true,$481.75,1/4/2016,2313,14.39,63.68%
702,Nicholas,Lewis,nlewisjh@gizmodo.com,Male,46.154.37.214,true,$909.29,2/27/2016,9574,91.36,40.7%
703,Cynthia,Adams,cadamsji@stumbleupon.com,Female,59.216.50.135,true,$949.79,4/12/2015,7511,32.82,56.47%
704,Daniel,Griffin,dgriffinjj@usa.gov,Male,251.180.202.229,true,$701.80,8/8/2015,2774,16.45,11.96%
705,Benjamin,Mitchell,bmitchelljk@who.int,Male,87.133.244.60,true,$822.12,3/5/2016,7782,50.99,95.92%
706,Jeremy,Clark,jclarkjl@constantcontact.com,Male,109.167.84.188,true,$950.24,5/12/2015,9492,27.65,5.65%
707,Michelle,Larson,mlarsonjm@mayoclinic.com,Female,7.22.34.58,false,$552.57,12/18/2015,9587,30.13,50.72%
708,Brandon,Torres,btorresjn@unicef.org,Male,227.237.137.140,false,$495.18,11/19/2015,8589,73.06,22.51%
709,Brian,Kim,bkimjo@t.co,Male,226.41.95.194,false,$16.06,12/31/2015,2199,75.17,81.06%
710,Rebecca,Matthews,rmatthewsjp@flavors.me,Female,120.191.198.207,false,$737.05,9/22/2015,9543,20.11,83.38%
711,Thomas,Ross,trossjq@stanford.edu,Male,38.138.146.213,true,$834.57,1/12/2016,8520,29.61,70.09%
712,Peter,Jordan,pjordanjr@google.co.jp,Male,169.157.121.210,true,$944.00,3/31/2015,7310,31.83,37.56%
713,Karen,Mcdonald,kmcdonaldjs@admin.ch,Female,95.72.225.99,false,$152.24,12/20/2015,2593,62.14,35.57%
714,Karen,Long,klongjt@fc2.com,Female,228.249.234.172,false,$520.55,4/6/2015,7703,63.49,15.54%
715,Shirley,Thompson,sthompsonju@amazon.co.jp,Female,125.170.92.103,true,$493.84,12/16/2015,2800,81.5,30.37%
716,Lillian,Henderson,lhendersonjv@chron.com,Female,204.248.23.145,true,$925.84,3/8/2016,8661,45.17,28.68%
717,Peter,Franklin,pfranklinjw@ezinearticles.com,Male,103.154.30.210,true,$48.65,6/19/2015,6115,7.74,48.7%
718,Terry,Lewis,tlewisjx@vk.com,Male,196.129.39.190,false,$472.83,1/29/2016,785,58.5,97.13%
719,Louis,Olson,lolsonjy@cornell.edu,Male,180.53.3.173,false,$689.85,2/4/2016,7164,41.68,48.4%
720,Craig,Lane,clanejz@rakuten.co.jp,Male,242.163.218.51,false,$371.03,11/27/2015,8836,37.54,37.78%
721,Judith,Montgomery,jmontgomeryk0@opera.com,Female,148.31.95.236,true,$689.20,8/11/2015,9254,37.03,34.54%
722,Harry,Fuller,hfullerk1@themeforest.net,Male,175.245.85.99,true,$792.95,12/13/2015,987,35.65,61.53%
723,Kathryn,Hamilton,khamiltonk2@mail.ru,Female,161.17.166.40,false,$607.76,7/3/2015,6657,18.21,35.53%
724,Todd,Harper,tharperk3@ft.com,Male,254.29.139.250,false,$16.46,2/21/2016,4580,18.25,90.81%
725,Richard,Hansen,rhansenk4@hp.com,Male,95.191.110.125,false,$608.88,4/9/2015,9987,24.76,77.79%
726,Lawrence,Myers,lmyersk5@php.net,Male,204.145.128.228,false,$188.02,1/27/2016,3825,77.86,39.32%
727,Jessica,Peters,jpetersk6@163.com,Female,146.186.130.149,true,$98.12,2/19/2016,3566,38.41,42.39%
728,Howard,Hughes,hhughesk7@google.es,Male,152.192.191.159,true,$470.88,8/10/2015,2324,72.21,79.84%
729,Louis,Reyes,lreyesk8@gov.uk,Male,19.57.144.224,false,$447.99,12/9/2015,7288,45.83,36.69%
730,Sandra,Pierce,spiercek9@comcast.net,Female,63.86.188.201,false,$44.93,5/23/2015,5582,78.63,29.63%
731,Joe,Stanley,jstanleyka@so-net.ne.jp,Male,223.60.197.222,false,$378.95,8/20/2015,3387,68.03,21.74%
732,Susan,Torres,storreskb@cbslocal.com,Female,156.57.22.97,true,$911.73,5/22/2015,6708,15.39,28.53%
733,Cynthia,Watson,cwatsonkc@slate.com,Female,215.171.37.180,true,$242.09,1/29/2016,4032,11.77,90.32%
734,Eugene,Reid,ereidkd@indiatimes.com,Male,130.123.222.150,true,$475.85,3/19/2016,604,41.92,39.76%
735,Howard,Bell,hbellke@guardian.co.uk,Male,161.187.4.105,true,$288.94,8/10/2015,7561,36.51,77.77%
736,Patrick,Ramirez,pramirezkf@about.me,Male,64.250.21.84,false,$409.77,8/30/2015,5556,95.53,97.38%
737,Carol,Dixon,cdixonkg@google.com.hk,Female,225.178.168.103,false,$26.29,1/4/2016,9878,26.38,89.26%
738,Angela,Wright,awrightkh@mozilla.org,Female,107.43.212.134,true,$995.50,10/8/2015,9724,25.57,41.96%
739,Angela,Phillips,aphillipski@hubpages.com,Female,33.86.240.69,false,$869.80,7/22/2015,6035,88.94,60.5%
740,James,Matthews,jmatthewskj@sbwire.com,Male,129.132.123.28,true,$696.62,3/8/2016,4260,66.39,92.71%
741,Judy,Palmer,jpalmerkk@reddit.com,Female,180.183.11.117,true,$122.97,7/20/2015,9144,40.35,41.77%
742,Beverly,Vasquez,bvasquezkl@diigo.com,Female,107.27.188.178,true,$630.53,7/3/2015,8538,11.85,22.89%
743,Ryan,Bell,rbellkm@studiopress.com,Male,152.233.241.106,false,$887.72,1/10/2016,8850,88.17,28.51%
744,Carol,Carter,ccarterkn@walmart.com,Female,24.99.242.3,true,$412.26,7/26/2015,5518,89.26,53.78%
745,Bobby,Fields,bfieldsko@kickstarter.com,Male,30.118.249.158,false,$453.36,8/30/2015,8735,54.6,23.31%
746,Robin,Myers,rmyerskp@google.pl,Female,19.123.1.105,true,$771.71,1/30/2016,9994,41.39,10.19%
747,Willie,Butler,wbutlerkq@shinystat.com,Male,247.36.150.80,true,$328.76,2/18/2016,6417,37.85,77.25%
748,Ann,Sanchez,asanchezkr@topsy.com,Female,36.238.36.114,false,$991.85,9/28/2015,7516,58.32,92.53%
749,Cynthia,White,cwhiteks@smugmug.com,Female,202.51.145.198,false,$660.47,9/15/2015,3196,44.79,83.37%
750,Ryan,Duncan,rduncankt@smugmug.com,Male,104.116.225.177,false,$868.09,3/18/2016,9288,5.95,84.15%
751,Sara,Brooks,sbrooksku@who.int,Female,97.116.42.224,false,$480.49,11/9/2015,3653,49.01,19.56%
752,Clarence,Taylor,ctaylorkv@mozilla.com,Male,133.39.106.245,true,$336.87,3/15/2016,5533,9.84,34.94%
753,Johnny,Hill,jhillkw@sphinn.com,Male,0.58.245.66,true,$991.54,11/30/2015,4989,26.38,29.63%
754,Brandon,Hart,bhartkx@unesco.org,Male,229.217.229.172,false,$354.28,5/4/2015,3331,2.61,85.75%
755,Michelle,Fox,mfoxky@forbes.com,Female,242.149.136.239,false,$552.50,8/9/2015,875,86.58,30.03%
756,Scott,Allen,sallenkz@4shared.com,Male,227.245.42.171,true,$60.15,8/3/2015,4932,77.21,0.74%
757,Peter,Ferguson,pfergusonl0@virginia.edu,Male,255.102.170.133,true,$750.85,3/21/2016,1372,59.43,53.98%
758,Brenda,Hughes,bhughesl1@washington.edu,Female,212.33.34.172,false,$337.36,4/6/2015,8785,87.69,98.52%
759,Betty,Roberts,brobertsl2@amazon.com,Female,60.94.97.91,false,$181.85,5/16/2015,9574,96.29,95.12%
760,Brandon,Carroll,bcarrolll3@scribd.com,Male,153.217.212.228,false,$212.40,2/15/2016,4762,98.61,89.45%
761,Roy,Reynolds,rreynoldsl4@moonfruit.com,Male,230.73.179.96,true,$940.21,12/17/2015,7485,17.51,97.29%
762,Eric,Hicks,ehicksl5@foxnews.com,Male,139.147.101.84,false,$937.72,6/30/2015,7733,44.66,88.34%
763,Aaron,James,ajamesl6@xing.com,Male,104.85.24.137,true,$894.90,10/25/2015,2235,77.46,70.03%
764,Brenda,Payne,bpaynel7@cloudflare.com,Female,44.208.217.10,false,$601.19,5/24/2015,1198,61.6,22.17%
765,Joshua,Diaz,jdiazl8@indiegogo.com,Male,111.254.243.141,false,$919.08,5/2/2015,3876,79.13,27.02%
766,Robin,Perez,rperezl9@cpanel.net,Female,19.73.54.134,true,$54.34,3/30/2015,6569,43.67,67.05%
767,Charles,Carroll,ccarrollla@sitemeter.com,Male,41.91.125.144,false,$266.60,8/12/2015,1030,8.28,97.46%
768,Fred,Stevens,fstevenslb@goo.ne.jp,Male,223.232.141.15,true,$405.03,7/20/2015,4167,23.12,75.11%
769,Earl,Morris,emorrislc@businesswire.com,Male,68.123.249.252,false,$898.88,4/15/2015,6359,32.92,71.88%
770,Janice,Gutierrez,jgutierrezld@barnesandnoble.com,Female,124.154.210.221,false,$862.71,4/28/2015,4116,46.62,71.14%
771,Daniel,Oliver,doliverle@e-recht24.de,Male,91.205.78.131,false,$410.29,10/3/2015,3475,4.44,93.01%
772,Heather,Stanley,hstanleylf@bandcamp.com,Female,137.215.137.11,true,$373.34,11/22/2015,2981,27.2,65.47%
773,Jane,Nichols,jnicholslg@angelfire.com,Female,201.148.153.62,false,$509.12,6/13/2015,7429,22.11,86.51%
774,Carl,Hernandez,chernandezlh@nifty.com,Male,207.101.22.28,false,$964.71,9/22/2015,5258,99.38,35.74%
775,Willie,Ruiz,wruizli@facebook.com,Male,92.163.23.113,false,$460.29,2/25/2016,8837,83.55,10.76%
776,Arthur,Pierce,apiercelj@plala.or.jp,Male,29.153.178.174,true,$630.57,3/11/2016,5272,96.82,26.09%
777,Donna,Bishop,dbishoplk@princeton.edu,Female,82.29.125.129,false,$337.33,10/18/2015,8378,94.89,46.7%
778,Heather,Bennett,hbennettll@unblog.fr,Female,202.5.13.212,true,$532.80,3/11/2016,5709,46.25,62.73%
779,Joan,Moreno,jmorenolm@mozilla.org,Female,45.31.20.12,true,$322.42,6/4/2015,3998,90.53,58.32%
780,Catherine,Robertson,crobertsonln@usnews.com,Female,24.235.204.94,true,$232.44,1/29/2016,4993,62.21,54.79%
781,Christina,Stephens,cstephenslo@ted.com,Female,173.210.246.39,true,$579.71,9/26/2015,6188,2.64,46.9%
782,Stephen,Evans,sevanslp@amazon.co.uk,Male,182.13.196.188,false,$886.29,6/9/2015,2597,2.09,52.34%
783,Tammy,Franklin,tfranklinlq@huffingtonpost.com,Female,36.141.1.219,true,$269.44,12/22/2015,4268,5.33,96.77%
784,Deborah,Stevens,dstevenslr@slideshare.net,Female,61.73.155.202,true,$53.83,5/14/2015,9044,78.76,87.72%
785,Brenda,Powell,bpowellls@woothemes.com,Female,239.145.218.36,true,$879.64,2/3/2016,3752,32.58,59.45%
786,Katherine,Taylor,ktaylorlt@yelp.com,Female,150.195.188.69,true,$48.67,7/9/2015,2545,51.23,40.27%
787,Rose,Allen,rallenlu@uol.com.br,Female,61.224.47.236,true,$582.74,2/11/2016,6236,7.9,66.93%
788,Theresa,Jackson,tjacksonlv@spiegel.de,Female,240.80.63.152,false,$31.92,8/20/2015,1229,42.26,66.76%
789,Margaret,Foster,mfosterlw@zdnet.com,Female,206.79.97.6,true,$575.87,3/13/2016,6060,7.37,32.2%
790,Kathy,Knight,kknightlx@mtv.com,Female,3.148.172.15,true,$982.27,12/17/2015,7053,17.38,24.8%
791,Willie,Burton,wburtonly@list-manage.com,Male,56.251.55.105,false,$31.11,10/3/2015,4188,29.27,18.29%
792,Terry,Burton,tburtonlz@gov.uk,Male,219.194.232.196,false,$871.91,9/15/2015,4375,7.3,96.64%
793,Nicole,Hunter,nhunterm0@alexa.com,Female,29.126.54.242,false,$972.92,5/3/2015,8892,65.44,49.29%
794,Matthew,Bradley,mbradleym1@umich.edu,Male,42.248.124.93,true,$962.47,9/21/2015,6309,45.85,64.33%
795,Rebecca,Hawkins,rhawkinsm2@amazon.de,Female,112.167.194.105,false,$413.03,5/15/2015,1315,68.66,88.55%
796,Kimberly,Nelson,knelsonm3@usda.gov,Female,192.182.70.65,true,$224.76,6/25/2015,7568,72.62,28.71%
797,Nicole,Rivera,nriveram4@skyrock.com,Female,102.51.158.30,true,$691.92,8/8/2015,532,95.21,16.84%
798,Martin,Rice,mricem5@loc.gov,Male,169.250.228.29,true,$577.78,8/12/2015,7989,6.7,75.22%
799,Kathleen,Larson,klarsonm6@facebook.com,Female,169.48.127.253,true,$746.30,11/23/2015,4385,40.84,49.7%
800,Louis,Hayes,lhayesm7@oakley.com,Male,129.134.31.41,false,$184.92,12/15/2015,3794,38.7,23.75%
801,Theresa,Richardson,trichardsonm8@wikispaces.com,Female,227.92.252.130,false,$949.02,3/23/2016,4812,86.41,88.17%
802,Patricia,Williamson,pwilliamsonm9@state.tx.us,Female,130.159.50.35,true,$819.70,10/24/2015,5866,93.2,46.07%
803,Elizabeth,Gonzalez,egonzalezma@surveymonkey.com,Female,125.53.113.212,true,$577.45,2/22/2016,6009,13.45,17.63%
804,Stephanie,Romero,sromeromb@ibm.com,Female,233.103.95.79,false,$164.46,2/1/2016,9562,64.47,38.46%
805,Brenda,Stephens,bstephensmc@topsy.com,Female,194.137.182.47,true,$757.86,11/2/2015,1909,77.46,79.56%
806,Victor,Hanson,vhansonmd@zimbio.com,Male,6.23.76.197,false,$541.71,7/15/2015,5002,14.28,4.7%
807,Jeremy,Gonzales,jgonzalesme@mtv.com,Male,187.65.77.237,true,$384.55,8/15/2015,7972,26.03,40.68%
808,Kimberly,Ramirez,kramirezmf@nydailynews.com,Female,79.74.195.38,true,$519.38,8/16/2015,5505,71.97,0.23%
809,Juan,Peterson,jpetersonmg@bloglines.com,Male,44.0.150.172,true,$434.88,5/13/2015,5604,14.7,57.37%
810,Maria,Williams,mwilliamsmh@fastcompany.com,Female,167.35.45.245,false,$222.62,4/4/2015,1749,41.51,9.2%
811,Ralph,Carr,rcarrmi@pcworld.com,Male,126.240.214.213,false,$833.20,3/20/2016,6340,60.43,60.63%
812,Nicholas,Henry,nhenrymj@sina.com.cn,Male,250.221.60.110,true,$422.80,10/18/2015,8199,70.79,51.54%
813,Wayne,Jenkins,wjenkinsmk@netlog.com,Male,126.49.93.140,true,$723.42,6/16/2015,600,51.91,71.73%
814,Terry,Henderson,thendersonml@un.org,Male,95.58.181.209,true,$69.51,10/19/2015,4012,61.42,22.36%
815,Gary,Fields,gfieldsmm@amazonaws.com,Male,177.22.139.54,false,$432.43,11/18/2015,4421,13.31,17.56%
816,Aaron,Morrison,amorrisonmn@nih.gov,Male,143.207.148.255,false,$662.24,1/12/2016,7781,64.23,96.45%
817,Sean,Wood,swoodmo@illinois.edu,Male,182.212.27.230,false,$800.25,7/20/2015,6812,40.86,31.69%
818,Aaron,Scott,ascottmp@samsung.com,Male,146.3.159.229,true,$239.18,6/22/2015,762,23.15,15.98%
819,Philip,Morgan,pmorganmq@paypal.com,Male,232.239.219.254,true,$315.17,12/22/2015,8213,11.46,47.9%
820,Henry,Hill,hhillmr@ebay.com,Male,137.76.100.151,false,$479.16,5/27/2015,5170,76.96,78.38%
821,Sandra,Oliver,soliverms@topsy.com,Female,57.91.45.5,false,$526.73,2/28/2016,5226,28.75,91.23%
822,Marilyn,Williams,mwilliamsmt@washingtonpost.com,Female,19.122.235.130,false,$381.72,9/19/2015,1266,76.65,87.61%
823,Lois,Holmes,lholmesmu@t-online.de,Female,222.185.103.177,true,$353.00,2/11/2016,8027,84.9,34.17%
824,Gerald,Johnston,gjohnstonmv@discuz.net,Male,80.22.134.91,false,$841.50,2/10/2016,2900,13.34,43.84%
825,William,Ruiz,wruizmw@angelfire.com,Male,38.0.195.81,true,$442.17,10/27/2015,1100,47.4,73.75%
826,Douglas,Garza,dgarzamx@flickr.com,Male,229.134.95.237,true,$628.75,7/31/2015,4313,93,79.28%
827,Anna,Carr,acarrmy@japanpost.jp,Female,50.253.219.237,true,$993.34,2/28/2016,5204,61.48,78.42%
828,Ernest,Robertson,erobertsonmz@gmpg.org,Male,129.223.75.170,false,$194.14,2/21/2016,8009,58.87,86.38%
829,Catherine,Kelley,ckelleyn0@fda.gov,Female,65.206.112.202,false,$818.87,1/8/2016,6214,32.45,21.65%
830,Evelyn,Mendoza,emendozan1@nymag.com,Female,168.23.121.59,false,$634.05,1/30/2016,4145,92.73,98.81%
831,Robert,Henry,rhenryn2@statcounter.com,Male,29.182.21.72,true,$824.37,4/9/2015,921,68.06,59.88%
832,Debra,Torres,dtorresn3@miibeian.gov.cn,Female,245.32.165.152,false,$43.21,11/8/2015,2372,31.64,16.58%
833,Jimmy,Henry,jhenryn4@wikia.com,Male,195.64.196.127,true,$404.36,11/10/2015,6484,83.97,52.3%
834,Beverly,Stewart,bstewartn5@bing.com,Female,25.245.251.116,true,$92.94,9/13/2015,8750,32.4,90.14%
835,Larry,George,lgeorgen6@lulu.com,Male,3.17.175.66,false,$959.70,8/20/2015,5237,48.14,57.89%
836,Randy,Bell,rbelln7@jigsy.com,Male,231.39.95.40,false,$313.14,12/11/2015,5952,18.31,46.43%
837,Jonathan,Turner,jturnern8@foxnews.com,Male,181.170.71.124,true,$589.44,7/11/2015,6657,32.95,27.58%
838,Ruby,Berry,rberryn9@g.co,Female,87.151.244.28,true,$95.98,1/27/2016,437,11.23,51.74%
839,Nicole,Martin,nmartinna@nature.com,Female,215.216.63.111,true,$849.36,1/20/2016,7503,93.43,94.64%
840,Shirley,Castillo,scastillonb@meetup.com,Female,232.106.113.219,true,$54.65,7/10/2015,1670,69.53,84.35%
841,Sharon,Chavez,schaveznc@tinyurl.com,Female,31.104.238.180,true,$777.36,9/10/2015,4091,3.5,84.54%
842,Kathy,Sanchez,ksancheznd@dedecms.com,Female,180.0.142.136,false,$717.19,3/23/2016,2550,29.2,55.32%
843,Patrick,Reed,preedne@microsoft.com,Male,250.180.254.118,true,$840.93,6/15/2015,1722,18.01,70.81%
844,Kathleen,Kennedy,kkennedynf@tamu.edu,Female,56.155.107.150,false,$986.60,10/20/2015,2273,16.63,54.58%
845,Marilyn,Fields,mfieldsng@networkadvertising.org,Female,108.249.97.37,true,$265.36,4/16/2015,3731,20.72,83.02%
846,Barbara,Williamson,bwilliamsonnh@hp.com,Female,183.30.114.19,false,$596.88,2/27/2016,7542,65.18,35.12%
847,Diane,Stephens,dstephensni@ft.com,Female,104.132.141.188,false,$20.90,10/1/2015,1117,8.48,64.93%
848,Lois,Wood,lwoodnj@de.vu,Female,147.182.32.110,true,$89.97,1/21/2016,9213,91.44,33.82%
849,Jane,Gardner,jgardnernk@ebay.co.uk,Female,241.2.68.196,true,$411.41,9/29/2015,6187,89.56,35.21%
850,Mildred,Knight,mknightnl@wufoo.com,Female,184.150.136.114,true,$112.02,12/18/2015,4743,45.89,12.4%
851,Louis,Montgomery,lmontgomerynm@flavors.me,Male,224.147.204.11,true,$750.39,12/1/2015,5547,49.75,33.56%
852,Karen,Carroll,kcarrollnn@e-recht24.de,Female,200.92.198.43,true,$783.42,11/6/2015,7979,54.6,15.35%
853,Albert,Larson,alarsonno@pcworld.com,Male,90.16.124.164,true,$51.97,7/24/2015,2455,9.91,65.28%
854,Jesse,Garrett,jgarrettnp@apple.com,Male,104.134.199.104,false,$955.04,2/6/2016,8460,46.3,62.68%
855,Gerald,Jones,gjonesnq@goo.ne.jp,Male,0.232.192.42,true,$27.37,10/16/2015,5321,10.11,69.26%
856,Sharon,Mccoy,smccoynr@i2i.jp,Female,251.64.250.60,true,$427.30,1/20/2016,2014,74.28,21.69%
857,Denise,Barnes,dbarnesns@posterous.com,Female,122.133.182.8,false,$773.06,4/19/2015,1945,73.86,69.17%
858,Roy,Patterson,rpattersonnt@sina.com.cn,Male,220.255.164.204,false,$889.41,6/3/2015,3083,70.21,76.62%
859,Albert,Griffin,agriffinnu@aol.com,Male,141.49.129.150,false,$639.44,10/19/2015,1134,21.06,16.55%
860,Steve,Sullivan,ssullivannv@about.me,Male,190.222.10.79,false,$106.74,6/19/2015,6058,50.72,13.66%
861,Catherine,Riley,crileynw@de.vu,Female,38.84.113.228,true,$537.90,4/23/2015,3056,16.35,75.44%
862,Paul,Oliver,polivernx@imdb.com,Male,195.62.50.201,false,$194.80,12/18/2015,4529,6.56,35.31%
863,Clarence,Matthews,cmatthewsny@163.com,Male,226.93.128.185,false,$235.94,8/23/2015,8046,95.6,53.09%
864,Pamela,Brown,pbrownnz@hibu.com,Female,96.150.159.148,true,$261.95,9/1/2015,5588,52.21,8.26%
865,Howard,Richardson,hrichardsono0@de.vu,Male,156.231.0.5,true,$418.68,8/18/2015,4728,34.59,17.36%
866,Frances,Cox,fcoxo1@hexun.com,Female,43.76.24.134,false,$447.94,5/3/2015,8051,59.13,41.39%
867,Theresa,Green,tgreeno2@wiley.com,Female,16.130.160.156,true,$827.44,8/20/2015,8038,9.42,78.25%
868,Ryan,Martinez,rmartinezo3@comsenz.com,Male,229.2.222.134,true,$710.52,12/13/2015,4500,59.06,99.8%
869,Jimmy,Reed,jreedo4@elpais.com,Male,91.66.50.19,true,$261.45,11/2/2015,9126,20.05,68.94%
870,David,Crawford,dcrawfordo5@fc2.com,Male,10.118.158.26,true,$830.11,5/27/2015,6765,18.36,32.27%
871,Janice,Howell,jhowello6@exblog.jp,Female,96.174.44.186,false,$697.84,8/2/2015,1505,59.03,12.42%
872,Jason,Ramos,jramoso7@canalblog.com,Male,19.146.200.129,false,$704.16,12/29/2015,6589,64.81,6.91%
873,Irene,Pierce,ipierceo8@sun.com,Female,129.238.41.143,true,$401.69,12/20/2015,3271,23.85,37.53%
874,Tammy,Jones,tjoneso9@columbia.edu,Female,131.55.4.184,true,$755.93,12/27/2015,3011,30.4,39.14%
875,Elizabeth,Nichols,enicholsoa@stanford.edu,Female,120.54.250.65,false,$272.89,5/9/2015,1606,71.43,65.84%
876,Douglas,Willis,dwillisob@mozilla.org,Male,58.2.114.89,true,$554.17,11/25/2015,6643,1.39,12.73%
877,Carol,Phillips,cphillipsoc@meetup.com,Female,11.11.53.24,false,$465.99,4/30/2015,5034,41.52,61.1%
878,Arthur,Boyd,aboydod@sina.com.cn,Male,158.177.234.76,true,$589.24,8/7/2015,8610,19.32,45.84%
879,Margaret,Kennedy,mkennedyoe@wikimedia.org,Female,16.96.4.38,false,$807.37,5/24/2015,2134,63.95,92.66%
880,Ann,Nichols,anicholsof@indiegogo.com,Female,76.64.193.73,true,$900.37,3/19/2016,8136,61.02,68.52%
881,Evelyn,Boyd,eboydog@google.es,Female,29.135.124.71,true,$500.48,10/2/2015,1432,50.57,58.21%
882,Shirley,Morgan,smorganoh@yale.edu,Female,80.98.180.6,false,$845.69,9/10/2015,962,42.29,34.29%
883,Gloria,Alvarez,galvarezoi@ihg.com,Female,89.162.35.208,false,$909.84,4/20/2015,8258,86.49,51.9%
884,Bonnie,Myers,bmyersoj@soup.io,Female,31.245.53.126,false,$60.65,6/14/2015,3932,62.79,53.99%
885,George,Fernandez,gfernandezok@elpais.com,Male,48.130.110.69,false,$826.43,12/22/2015,4982,47.67,98.63%
886,Bonnie,Marshall,bmarshallol@npr.org,Female,66.235.50.82,false,$380.70,1/7/2016,8831,23.69,36.25%
887,Brandon,Henderson,bhendersonom@mapy.cz,Male,11.65.105.211,false,$426.46,9/26/2015,2613,64.93,59.15%
888,Mary,Martinez,mmartinezon@nsw.gov.au,Female,110.144.6.221,false,$311.22,3/16/2016,1395,98.88,28.94%
889,Nicholas,Cook,ncookoo@google.cn,Male,167.86.235.208,false,$782.57,1/10/2016,3774,58.44,6.17%
890,Antonio,Scott,ascottop@nps.gov,Male,129.46.145.136,false,$145.35,5/19/2015,2406,40.57,10.1%
891,Barbara,Carroll,bcarrolloq@fastcompany.com,Female,151.86.125.129,true,$436.00,1/26/2016,2288,60.58,39.64%
892,Clarence,Kelley,ckelleyor@techcrunch.com,Male,50.42.133.27,false,$915.63,6/1/2015,9133,25.92,60.59%
893,Catherine,Frazier,cfrazieros@jimdo.com,Female,241.155.179.63,true,$326.49,5/25/2015,1880,40.44,4.94%
894,Mildred,Ferguson,mfergusonot@last.fm,Female,187.152.9.179,false,$633.23,7/19/2015,282,48.52,63.51%
895,Frank,Butler,fbutlerou@sciencedaily.com,Male,121.154.8.145,false,$144.88,1/29/2016,7532,34.44,42.76%
896,Gary,Woods,gwoodsov@google.fr,Male,105.154.101.189,false,$900.17,6/2/2015,658,28.18,92.04%
897,Karen,Hughes,khughesow@123-reg.co.uk,Female,37.18.107.45,true,$777.79,12/7/2015,8128,95.72,1.67%
898,Jack,Garcia,jgarciaox@utexas.edu,Male,246.108.176.135,false,$612.29,6/29/2015,3256,84.01,35.18%
899,Daniel,Burns,dburnsoy@engadget.com,Male,8.89.233.102,true,$845.16,2/19/2016,6338,71.55,16.73%
900,Joshua,George,jgeorgeoz@microsoft.com,Male,0.241.204.193,true,$940.56,5/8/2015,5673,25.47,45.24%
901,Andrea,Berry,aberryp0@ca.gov,Female,30.81.206.243,true,$991.31,9/6/2015,5652,88.92,64.55%
902,Donna,Brown,dbrownp1@census.gov,Female,172.145.193.176,false,$810.10,7/9/2015,5804,87.01,72.64%
903,Justin,Washington,jwashingtonp2@craigslist.org,Male,218.23.168.63,true,$80.74,8/20/2015,2996,83.79,42.11%
